id	sr_hz	mode	res	norm	lvl	freq_hz	channel	amp_rms	amp_peak	f0_meas_hz	noise_rms	window	ok	signal
cutoff_norm_sr88200_r0p5_lvlmedium_n0p2_f100	88200	lp	0.5	0.2	0.2	100	wetL	0.035360648	0.0500010299	99.5910645	0.0334158816	16384	1	-
cutoff_norm_sr88200_r1_lvlsmall_n0p2_f100	88200	lp	1	0.2	0.05	100	wetL	0.0216192611	0.0367932363	99.5910645	0.0182428931	16384	1	-
cutoff_norm_sr88200_r1_lvlmedium_n0p2_f100	88200	lp	1	0.2	0.2	100	wetL	0.0862616064	0.146805423	99.5910645	0.0727895477	16384	1	-
cutoff_norm_sr88200_r0_lvlsmall_n0p2_f200	88200	lp	0	0.2	0.05	200	wetL	0.0017459889	0.00247344095	201.873779	0.00293425981	16384	1	-
cutoff_norm_sr88200_r0_lvlmedium_n0p2_f200	88200	lp	0	0.2	0.2	200	wetL	0.00696654781	0.00986954636	201.873779	0.0117077809	16384	1	-
cutoff_norm_sr88200_r0p5_lvlsmall_n0p2_f200	88200	lp	0.5	0.2	0.05	200	wetL	0.00215221809	0.00304740574	201.873779	0.00276960214	16384	1	-
cutoff_norm_sr88200_r0p5_lvlmedium_n0p2_f200	88200	lp	0.5	0.2	0.2	200	wetL	0.00858741521	0.0121589134	201.873779	0.0110507919	16384	1	-
cutoff_norm_sr88200_r1_lvlsmall_n0p2_f200	88200	lp	1	0.2	0.05	200	wetL	0.00247194786	0.00577081123	199.182129	0.00144986476	16384	1	-
cutoff_norm_sr88200_r1_lvlmedium_n0p2_f200	88200	lp	1	0.2	0.2	200	wetL	0.00986329375	0.0230272859	199.182129	0.00578523011	16384	1	-
cutoff_norm_sr88200_r0_lvlsmall_n0p2_f400	88200	lp	0	0.2	0.05	400	wetL	0.000488430492	0.000690125811	398.364258	0.000628700686	16384	1	-
cutoff_norm_sr88200_r0_lvlmedium_n0p2_f400	88200	lp	0	0.2	0.2	400	wetL	0.00194885217	0.00275349221	398.364258	0.00250853408	16384	1	-
cutoff_norm_sr88200_r0p5_lvlsmall_n0p2_f400	88200	lp	0.5	0.2	0.05	400	wetL	0.000515615437	0.000728465414	398.364258	0.000794203199	16384	1	-
cutoff_norm_sr88200_r0p5_lvlmedium_n0p2_f400	88200	lp	0.5	0.2	0.2	400	wetL	0.00205732089	0.00290637487	398.364258	0.00316889405	16384	1	-
cutoff_norm_sr88200_r1_lvlsmall_n0p2_f400	88200	lp	1	0.2	0.05	400	wetL	0.000591466885	0.00174277279	384.906006	0.000958249415	16384	1	-
cutoff_norm_sr88200_r1_lvlmedium_n0p2_f400	88200	lp	1	0.2	0.2	400	wetL	0.00236010494	0.00695455667	384.906006	0.00382352103	16384	1	-
cutoff_norm_sr88200_r0_lvlsmall_n0p2_f800	88200	lp	0	0.2	0.05	800	wetL	0.000125714276	0.000177726485	799.420166	0.000101731131	16384	1	-
cutoff_norm_sr88200_r0_lvlmedium_n0p2_f800	88200	lp	0	0.2	0.2	800	wetL	0.000501603708	0.000709077305	799.420166	0.000405910241	16384	1	-
cutoff_norm_sr88200_r0p5_lvlsmall_n0p2_f800	88200	lp	0.5	0.2	0.05	800	wetL	0.000127194237	0.000179829125	799.420166	0.000124292736	16384	1	-
cutoff_norm_sr88200_r0p5_lvlmedium_n0p2_f800	88200	lp	0.5	0.2	0.2	800	wetL	0.000507508795	0.000717460363	799.420166	0.000495931727	16384	1	-
cutoff_norm_sr88200_r1_lvlsmall_n0p2_f800	88200	lp	1	0.2	0.05	800	wetL	0.000185182239	0.000722109356	691.75415	0.000198691787	16384	1	-
cutoff_norm_sr88200_r1_lvlmedium_n0p2_f800	88200	lp	1	0.2	0.2	800	wetL	0.00073898881	0.00288176686	691.75415	0.000792886088	16384	1	-
cutoff_norm_sr88200_r0_lvlsmall_n0p2_f1500	88200	lp	0	0.2	0.05	1500	wetL	3.60363246e-05	5.09489268e-05	1499.24927	3.19749772e-05	16384	1	-
cutoff_norm_sr88200_r0_lvlmedium_n0p2_f1500	88200	lp	0	0.2	0.2	1500	wetL	0.000143786011	0.000203269389	1499.24927	0.000127581113	16384	1	-
cutoff_norm_sr88200_r0p5_lvlsmall_n0p2_f1500	88200	lp	0.5	0.2	0.05	1500	wetL	3.60869839e-05	5.10256631e-05	1499.24927	3.52494571e-05	16384	1	-
cutoff_norm_sr88200_r0p5_lvlmedium_n0p2_f1500	88200	lp	0.5	0.2	0.2	1500	wetL	0.000143988143	0.000203575199	1499.24927	0.000140646386	16384	1	-
cutoff_norm_sr88200_r1_lvlsmall_n0p2_f1500	88200	lp	1	0.2	0.05	1500	wetL	7.94049479e-05	0.00034450489	1114.34326	8.03165923e-05	16384	1	-
cutoff_norm_sr88200_r1_lvlmedium_n0p2_f1500	88200	lp	1	0.2	0.2	1500	wetL	0.000316897262	0.00137488766	1114.34326	0.000320533793	16384	1	-
cutoff_norm_sr88200_r0_lvlsmall_n0p2_f2500	88200	lp	0	0.2	0.05	2500	wetL	1.30171494e-05	1.84072318e-05	2497.85156	2.0068517e-05	16384	1	-
cutoff_norm_sr88200_r0_lvlmedium_n0p2_f2500	88200	lp	0	0.2	0.2	2500	wetL	5.19388173e-05	7.34385635e-05	2497.85156	8.00739871e-05	16384	1	-
cutoff_norm_sr88200_r0p5_lvlsmall_n0p2_f2500	88200	lp	0.5	0.2	0.05	2500	wetL	1.30012143e-05	1.83870343e-05	2497.85156	2.05380889e-05	16384	1	-
cutoff_norm_sr88200_r0p5_lvlmedium_n0p2_f2500	88200	lp	0.5	0.2	0.2	2500	wetL	5.18752359e-05	7.33579452e-05	2497.85156	8.1947593e-05	16384	1	-
cutoff_norm_sr88200_r1_lvlsmall_n0p2_f2500	88200	lp	1	0.2	0.05	2500	wetL	4.4305853e-05	0.000194355861	1620.37354	4.73216862e-05	16384	1	-
cutoff_norm_sr88200_r1_lvlmedium_n0p2_f2500	88200	lp	1	0.2	0.2	2500	wetL	0.000176825493	0.000775669507	1620.37354	0.000188856026	16384	1	-
cutoff_norm_sr88200_r0_lvlsmall_n0p2_f4000	88200	lp	0	0.2	0.05	4000	wetL	5.10875461e-06	7.22463662e-06	3999.79248	1.02316994e-06	16384	1	-
cutoff_norm_sr88200_r0_lvlmedium_n0p2_f4000	88200	lp	0	0.2	0.2	4000	wetL	2.03840844e-05	2.88237208e-05	3999.79248	4.08247937e-06	16384	1	-
cutoff_norm_sr88200_r0p5_lvlsmall_n0p2_f4000	88200	lp	0.5	0.2	0.05	4000	wetL	5.09786894e-06	7.21055661e-06	3999.79248	8.28744667e-07	16384	1	-
cutoff_norm_sr88200_r0p5_lvlmedium_n0p2_f4000	88200	lp	0.5	0.2	0.2	4000	wetL	2.03406503e-05	2.8767541e-05	3999.79248	3.30671681e-06	16384	1	-
cutoff_norm_sr88200_r1_lvlsmall_n0p2_f4000	88200	lp	1	0.2	0.05	4000	wetL	2.68243293e-05	0.000116994006	2204.46167	2.63476001e-05	16384	1	-
cutoff_norm_sr88200_r1_lvlmedium_n0p2_f4000	88200	lp	1	0.2	0.2	4000	wetL	0.000107056905	0.000466921558	2204.46167	0.000105155233	16384	1	-
cutoff_norm_sr88200_r0_lvlsmall_n0p2_f6000	88200	lp	0	0.2	0.05	6000	wetL	2.29035018e-06	3.23895339e-06	5999.68872	2.83822896e-06	16384	1	-
cutoff_norm_sr88200_r0_lvlmedium_n0p2_f6000	88200	lp	0	0.2	0.2	6000	wetL	9.13856618e-06	1.2922176e-05	5999.68872	1.1324619e-05	16384	1	-
cutoff_norm_sr88200_r0p5_lvlsmall_n0p2_f6000	88200	lp	0.5	0.2	0.05	6000	wetL	2.28473135e-06	3.23213865e-06	5999.68872	2.87594331e-06	16384	1	-
cutoff_norm_sr88200_r0p5_lvlmedium_n0p2_f6000	88200	lp	0.5	0.2	0.2	6000	wetL	9.11614691e-06	1.28949849e-05	5999.68872	1.14751004e-05	16384	1	-
cutoff_norm_sr88200_r1_lvlsmall_n0p2_f6000	88200	lp	1	0.2	0.05	6000	wetL	1.75520032e-05	7.57833029e-05	2826.23291	1.76423523e-05	16384	1	-
cutoff_norm_sr88200_r1_lvlmedium_n0p2_f6000	88200	lp	1	0.2	0.2	6000	wetL	7.00496748e-05	0.000302446345	2826.23291	7.04100823e-05	16384	1	-
cutoff_norm_sr88200_r0_lvlsmall_n0p2_f8000	88200	lp	0	0.2	0.05	8000	wetL	1.30379643e-06	1.84387747e-06	7999.58496	2.58179974e-06	16384	1	-
cutoff_norm_sr88200_r0_lvlmedium_n0p2_f8000	88200	lp	0	0.2	0.2	8000	wetL	5.20218699e-06	7.35627879e-06	7999.58496	1.03014586e-05	16384	1	-
cutoff_norm_sr88200_r0p5_lvlsmall_n0p2_f8000	88200	lp	0.5	0.2	0.05	8000	wetL	1.30045183e-06	1.83963903e-06	7999.58496	2.57844672e-06	16384	1	-
cutoff_norm_sr88200_r0p5_lvlmedium_n0p2_f8000	88200	lp	0.5	0.2	0.2	8000	wetL	5.18884195e-06	7.33936935e-06	7999.58496	1.02880799e-05	16384	1	-
cutoff_norm_sr88200_r1_lvlsmall_n0p2_f8000	88200	lp	1	0.2	0.05	8000	wetL	1.29586363e-05	5.55822748e-05	3286.50513	1.31459218e-05	16384	1	-
cutoff_norm_sr88200_r1_lvlmedium_n0p2_f8000	88200	lp	1	0.2	0.2	8000	wetL	5.17161953e-05	0.000221819581	3286.50513	5.24633137e-05	16384	1	-
cutoff_norm_sr88200_r0_lvlsmall_n0p2_f10000	88200	lp	0	0.2	0.05	10000	wetL	8.47368631e-07	1.19835316e-06	9999.4812	1.38054119e-06	16384	1	-
cutoff_norm_sr88200_r0_lvlmedium_n0p2_f10000	88200	lp	0	0.2	0.2	10000	wetL	3.38102638e-06	4.78083723e-06	9999.4812	5.5084009e-06	16384	1	-
cutoff_norm_sr88200_r0p5_lvlsmall_n0p2_f10000	88200	lp	0.5	0.2	0.05	10000	wetL	8.45151123e-07	1.1958392e-06	9999.4812	1.36973151e-06	16384	1	-
cutoff_norm_sr88200_r0p5_lvlmedium_n0p2_f10000	88200	lp	0.5	0.2	0.2	10000	wetL	3.37217846e-06	4.77080808e-06	9999.4812	5.46526994e-06	16384	1	-
cutoff_norm_sr88200_r1_lvlsmall_n0p2_f10000	88200	lp	1	0.2	0.05	10000	wetL	1.01860824e-05	4.34648429e-05	3717.16919	1.02406848e-05	16384	1	-
cutoff_norm_sr88200_r1_lvlmedium_n0p2_f10000	88200	lp	1	0.2	0.2	10000	wetL	4.06496299e-05	0.000173454289	3717.16919	4.08674576e-05	16384	1	-
cutoff_norm_sr88200_r0_lvlsmall_n0p2_f12000	88200	lp	0	0.2	0.05	12000	wetL	5.99650501e-07	8.48001789e-07	11999.3774	2.31404949e-07	16384	1	-
cutoff_norm_sr88200_r0_lvlmedium_n0p2_f12000	88200	lp	0	0.2	0.2	12000	wetL	2.39262352e-06	3.38302758e-06	11999.3774	9.23312786e-07	16384	1	-
cutoff_norm_sr88200_r0p5_lvlsmall_n0p2_f12000	88200	lp	0.5	0.2	0.05	12000	wetL	5.98064082e-07	8.46224863e-07	11999.3774	2.23787393e-07	16384	1	-
cutoff_norm_sr88200_r0p5_lvlmedium_n0p2_f12000	88200	lp	0.5	0.2	0.2	12000	wetL	2.38629366e-06	3.37593923e-06	11999.3774	8.92918514e-07	16384	1	-
cutoff_norm_sr88200_r1_lvlsmall_n0p2_f12000	88200	lp	1	0.2	0.05	12000	wetL	8.31287788e-06	3.53895765e-05	4048.24219	8.29404993e-06	16384	1	-
cutoff_norm_sr88200_r1_lvlmedium_n0p2_f12000	88200	lp	1	0.2	0.2	12000	wetL	3.31723327e-05	0.000141220509	4042.85889	3.30972169e-05	16384	1	-
cutoff_norm_sr88200_r0_lvlsmall_n0p2_f14000	88200	lp	0	0.2	0.05	14000	wetL	4.50497851e-07	6.3702065e-07	13999.2737	4.80844228e-07	16384	1	-
cutoff_norm_sr88200_r0_lvlmedium_n0p2_f14000	88200	lp	0	0.2	0.2	14000	wetL	1.79750002e-06	2.5412482e-06	13999.2737	1.91858297e-06	16384	1	-
cutoff_norm_sr88200_r0p5_lvlsmall_n0p2_f14000	88200	lp	0.5	0.2	0.05	14000	wetL	4.49298182e-07	6.35706619e-07	13999.2737	4.83349854e-07	16384	1	-
cutoff_norm_sr88200_r0p5_lvlmedium_n0p2_f14000	88200	lp	0.5	0.2	0.2	14000	wetL	1.79271331e-06	2.53600655e-06	13999.2737	1.92858049e-06	16384	1	-
cutoff_norm_sr88200_r1_lvlsmall_n0p2_f14000	88200	lp	1	0.2	0.05	14000	wetL	6.94989295e-06	2.95437671e-05	4357.78198	6.95259085e-06	16384	1	-
cutoff_norm_sr88200_r1_lvlmedium_n0p2_f14000	88200	lp	1	0.2	0.2	14000	wetL	2.77312002e-05	0.000117883875	4357.78198	2.77419646e-05	16384	1	-
cutoff_norm_sr88200_r0_lvlsmall_n0p2_f16000	88200	lp	0	0.2	0.05	16000	wetL	3.53943412e-07	5.00555689e-07	15999.1699	6.85665131e-07	16384	1	-
cutoff_norm_sr88200_r0_lvlmedium_n0p2_f16000	88200	lp	0	0.2	0.2	16000	wetL	1.41224491e-06	1.99674619e-06	15999.1699	2.7358245e-06	16384	1	-
cutoff_norm_sr88200_r0p5_lvlsmall_n0p2_f16000	88200	lp	0.5	0.2	0.05	16000	wetL	3.52997033e-07	4.99569375e-07	15999.1699	6.84569624e-07	16384	1	-
cutoff_norm_sr88200_r0p5_lvlmedium_n0p2_f16000	88200	lp	0.5	0.2	0.2	16000	wetL	1.40846882e-06	1.99281175e-06	15999.1699	2.7314534e-06	16384	1	-
cutoff_norm_sr88200_r1_lvlsmall_n0p2_f16000	88200	lp	1	0.2	0.05	16000	wetL	5.90404559e-06	2.50492091e-05	4659.24683	5.93329587e-06	16384	1	-
cutoff_norm_sr88200_r1_lvlmedium_n0p2_f16000	88200	lp	1	0.2	0.2	16000	wetL	2.35555237e-05	9.99392449e-05	4659.24683	2.3672242e-05	16384	1	-
cutoff_norm_sr88200_r0_lvlsmall_n0p2_f18000	88200	lp	0	0.2	0.05	18000	wetL	2.88034667e-07	4.07216258e-07	17999.0662	5.04064692e-07	16384	1	-
cutoff_norm_sr88200_r0_lvlmedium_n0p2_f18000	88200	lp	0	0.2	0.2	18000	wetL	1.14926709e-06	1.62439151e-06	17999.0662	2.01123333e-06	16384	1	-
cutoff_norm_sr88200_r0p5_lvlsmall_n0p2_f18000	88200	lp	0.5	0.2	0.05	18000	wetL	2.8726244e-07	4.0629956e-07	17999.0662	5.0169723e-07	16384	1	-
cutoff_norm_sr88200_r0p5_lvlmedium_n0p2_f18000	88200	lp	0.5	0.2	0.2	18000	wetL	1.14618588e-06	1.62073241e-06	17999.0662	2.00178708e-06	16384	1	-
cutoff_norm_sr88200_r1_lvlsmall_n0p2_f18000	88200	lp	1	0.2	0.05	18000	wetL	5.06849671e-06	2.14565927e-05	5011.85303	5.08516492e-06	16384	1	-
cutoff_norm_sr88200_r1_lvlmedium_n0p2_f18000	88200	lp	1	0.2	0.2	18000	wetL	2.02190714e-05	8.55938735e-05	5011.85303	2.02855922e-05	16384	1	-
cutoff_norm_sr88200_r0_lvlsmall_n0p25_f60	88200	lp	0	0.25	0.05	60	wetL	0.00995306421	0.0140098369	59.2163086	0.0134758308	16384	1	-
cutoff_norm_sr88200_r0_lvlmedium_n0p25_f60	88200	lp	0	0.25	0.2	60	wetL	0.0397128217	0.0558894964	59.2163086	0.0537687859	16384	1	-
cutoff_norm_sr88200_r0p5_lvlsmall_n0p25_f60	88200	lp	0.5	0.25	0.05	60	wetL	0.0140843903	0.0198062674	59.2163086	0.0118300569	16384	1	-
cutoff_norm_sr88200_r0p5_lvlmedium_n0p25_f60	88200	lp	0.5	0.25	0.2	60	wetL	0.0561968218	0.0790028166	59.2163086	0.0472019652	16384	1	-
cutoff_norm_sr88200_r1_lvlsmall_n0p25_f60	88200	lp	1	0.25	0.05	60	wetL	0.0178154243	0.0272558475	59.2163086	0.00532527427	16384	1	-
cutoff_norm_sr88200_r1_lvlmedium_n0p25_f60	88200	lp	1	0.25	0.2	60	wetL	0.0710837667	0.1087668	59.2163086	0.0212479211	16384	1	-
cutoff_norm_sr88200_r0_lvlsmall_n0p25_f100	88200	lp	0	0.25	0.05	100	wetL	0.00709995685	0.0100570135	99.5910645	0.0121105702	16384	1	-
cutoff_norm_sr88200_r0_lvlmedium_n0p25_f100	88200	lp	0	0.25	0.2	100	wetL	0.028329033	0.0401303849	99.5910645	0.0483215572	16384	1	-
cutoff_norm_sr88200_r0p5_lvlsmall_n0p25_f100	88200	lp	0.5	0.25	0.05	100	wetL	0.0132797025	0.0188141336	102.282715	0.0239557442	16384	1	-
cutoff_norm_sr88200_r0p5_lvlmedium_n0p25_f100	88200	lp	0.5	0.25	0.2	100	wetL	0.0529864083	0.0750669118	102.282715	0.0955841583	16384	1	-
cutoff_norm_sr88200_r1_lvlsmall_n0p25_f100	88200	lp	1	0.25	0.05	100	wetL	0.0560234964	0.090434595	99.5910645	0.0971735543	16384	1	-
cutoff_norm_sr88200_r1_lvlmedium_n0p25_f100	88200	lp	1	0.25	0.2	100	wetL	0.223535495	0.360839166	99.5910645	0.387725737	16384	1	-
cutoff_norm_sr88200_r0_lvlsmall_n0p25_f200	88200	lp	0	0.25	0.05	200	wetL	0.00306517724	0.00434201883	201.873779	0.00584719764	16384	1	-
cutoff_norm_sr88200_r0_lvlmedium_n0p25_f200	88200	lp	0	0.25	0.2	200	wetL	0.0122301471	0.0173266463	201.873779	0.0233304864	16384	1	-
cutoff_norm_sr88200_r0p5_lvlsmall_n0p25_f200	88200	lp	0.5	0.25	0.05	200	wetL	0.00446726626	0.00632827931	201.873779	0.00727804049	16384	1	-
cutoff_norm_sr88200_r0p5_lvlmedium_n0p25_f200	88200	lp	0.5	0.25	0.2	200	wetL	0.017824526	0.0252508084	201.873779	0.0290395924	16384	1	-
cutoff_norm_sr88200_r1_lvlsmall_n0p25_f200	88200	lp	1	0.25	0.05	200	wetL	0.00591049241	0.0107286712	199.182129	0.00377379763	16384	1	-
cutoff_norm_sr88200_r1_lvlmedium_n0p25_f200	88200	lp	1	0.25	0.2	200	wetL	0.0235830929	0.0428075415	199.182129	0.0150576622	16384	1	-
cutoff_norm_sr88200_r0_lvlsmall_n0p25_f400	88200	lp	0	0.25	0.05	400	wetL	0.000939982507	0.0013283982	398.364258	0.00097035617	16384	1	-
cutoff_norm_sr88200_r0_lvlmedium_n0p25_f400	88200	lp	0	0.25	0.2	400	wetL	0.00375055815	0.00530029473	398.364258	0.00387174922	16384	1	-
cutoff_norm_sr88200_r0p5_lvlsmall_n0p25_f400	88200	lp	0.5	0.25	0.05	400	wetL	0.00104674105	0.00147888818	398.364258	0.0014761461	16384	1	-
cutoff_norm_sr88200_r0p5_lvlmedium_n0p25_f400	88200	lp	0.5	0.25	0.2	400	wetL	0.00417652788	0.00590045102	398.364258	0.00588986618	16384	1	-
cutoff_norm_sr88200_r1_lvlsmall_n0p25_f400	88200	lp	1	0.25	0.05	400	wetL	0.0011175798	0.0025920361	398.364258	0.00193170694	16384	1	-
cutoff_norm_sr88200_r1_lvlmedium_n0p25_f400	88200	lp	1	0.25	0.2	400	wetL	0.00445922028	0.0103428585	398.364258	0.00770759818	16384	1	-
cutoff_norm_sr88200_r0_lvlsmall_n0p25_f800	88200	lp	0	0.25	0.05	800	wetL	0.000248923977	0.000351912127	799.420166	0.000163510261	16384	1	-
cutoff_norm_sr88200_r0_lvlmedium_n0p25_f800	88200	lp	0	0.25	0.2	800	wetL	0.000993214082	0.00140404315	799.420166	0.000652410802	16384	1	-
cutoff_norm_sr88200_r0p5_lvlsmall_n0p25_f800	88200	lp	0.5	0.25	0.05	800	wetL	0.000255204351	0.000360794514	799.420166	0.000229291613	16384	1	-
cutoff_norm_sr88200_r0p5_lvlmedium_n0p25_f800	88200	lp	0.5	0.25	0.2	800	wetL	0.00101827297	0.00143945971	799.420166	0.000914880374	16384	1	-
cutoff_norm_sr88200_r1_lvlsmall_n0p25_f800	88200	lp	1	0.25	0.05	800	wetL	0.000275015849	0.000826772291	791.345215	0.00030583439	16384	1	-
cutoff_norm_sr88200_r1_lvlmedium_n0p25_f800	88200	lp	1	0.25	0.2	800	wetL	0.00109735965	0.00329921928	791.345215	0.00122032155	16384	1	-
cutoff_norm_sr88200_r0_lvlsmall_n0p25_f1500	88200	lp	0	0.25	0.05	1500	wetL	7.18651772e-05	0.000101605203	1499.24927	5.80195656e-05	16384	1	-
cutoff_norm_sr88200_r0_lvlmedium_n0p25_f1500	88200	lp	0	0.25	0.2	1500	wetL	0.000286744202	0.000405373358	1499.24927	0.000231499797	16384	1	-
cutoff_norm_sr88200_r0p5_lvlsmall_n0p25_f1500	88200	lp	0.5	0.25	0.05	1500	wetL	7.21823443e-05	0.000102057656	1499.24927	6.75524158e-05	16384	1	-
cutoff_norm_sr88200_r0p5_lvlmedium_n0p25_f1500	88200	lp	0.5	0.25	0.2	1500	wetL	0.000288009709	0.000407176047	1499.24927	0.000269536155	16384	1	-
cutoff_norm_sr88200_r1_lvlsmall_n0p25_f1500	88200	lp	1	0.25	0.05	1500	wetL	8.89848403e-05	0.000361161185	1380.81665	9.27849303e-05	16384	1	-
cutoff_norm_sr88200_r1_lvlmedium_n0p25_f1500	88200	lp	1	0.25	0.2	1500	wetL	0.000355085401	0.00144128968	1380.81665	0.000370246792	16384	1	-
cutoff_norm_sr88200_r0_lvlsmall_n0p25_f2500	88200	lp	0	0.25	0.05	2500	wetL	2.60070411e-05	3.67762018e-05	2497.85156	3.92019587e-05	16384	1	-
cutoff_norm_sr88200_r0_lvlmedium_n0p25_f2500	88200	lp	0	0.25	0.2	2500	wetL	0.000103768875	0.000146724674	2497.85156	0.000156416996	16384	1	-
cutoff_norm_sr88200_r0p5_lvlsmall_n0p25_f2500	88200	lp	0.5	0.25	0.05	2500	wetL	2.59846077e-05	3.67443209e-05	2497.85156	4.06011109e-05	16384	1	-
cutoff_norm_sr88200_r0p5_lvlmedium_n0p25_f2500	88200	lp	0.5	0.25	0.2	2500	wetL	0.000103679366	0.000146597233	2497.85156	0.000161999655	16384	1	-
cutoff_norm_sr88200_r1_lvlsmall_n0p25_f2500	88200	lp	1	0.25	0.05	2500	wetL	4.03674014e-05	0.000192276525	2156.01196	5.1956447e-05	16384	1	-
cutoff_norm_sr88200_r1_lvlmedium_n0p25_f2500	88200	lp	1	0.25	0.2	2500	wetL	0.000161092846	0.000767343604	2156.01196	0.000207327661	16384	1	-
cutoff_norm_sr88200_r0_lvlsmall_n0p25_f4000	88200	lp	0	0.25	0.05	4000	wetL	1.02133064e-05	1.44432748e-05	3999.79248	2.38109721e-06	16384	1	-
cutoff_norm_sr88200_r0_lvlmedium_n0p25_f4000	88200	lp	0	0.25	0.2	4000	wetL	4.07513996e-05	5.7623534e-05	3999.79248	9.5006504e-06	16384	1	-
cutoff_norm_sr88200_r0p5_lvlsmall_n0p25_f4000	88200	lp	0.5	0.25	0.05	4000	wetL	1.01859624e-05	1.44046188e-05	3999.79248	1.8311619e-06	16384	1	-
cutoff_norm_sr88200_r0p5_lvlmedium_n0p25_f4000	88200	lp	0.5	0.25	0.2	4000	wetL	4.06422962e-05	5.74692802e-05	3999.79248	7.30639223e-06	16384	1	-
cutoff_norm_sr88200_r1_lvlsmall_n0p25_f4000	88200	lp	1	0.25	0.05	4000	wetL	2.17848994e-05	0.000111109129	3186.91406	1.9312968e-05	16384	1	-
cutoff_norm_sr88200_r1_lvlmedium_n0p25_f4000	88200	lp	1	0.25	0.2	4000	wetL	8.69402183e-05	0.000443424327	3186.91406	7.70794124e-05	16384	1	-
cutoff_norm_sr88200_r0_lvlsmall_n0p25_f6000	88200	lp	0	0.25	0.05	6000	wetL	4.57985344e-06	6.47672737e-06	5999.68872	5.59650542e-06	16384	1	-
cutoff_norm_sr88200_r0_lvlmedium_n0p25_f6000	88200	lp	0	0.25	0.2	6000	wetL	1.82737531e-05	2.58396455e-05	5999.68872	2.2330225e-05	16384	1	-
cutoff_norm_sr88200_r0p5_lvlsmall_n0p25_f6000	88200	lp	0.5	0.25	0.05	6000	wetL	4.56463523e-06	6.45504971e-06	5999.68872	5.70525109e-06	16384	1	-
cutoff_norm_sr88200_r0p5_lvlmedium_n0p25_f6000	88200	lp	0.5	0.25	0.2	6000	wetL	1.82130321e-05	2.57531523e-05	5999.68872	2.27641235e-05	16384	1	-
cutoff_norm_sr88200_r1_lvlsmall_n0p25_f6000	88200	lp	1	0.25	0.05	6000	wetL	1.35250594e-05	7.02994076e-05	4465.448	1.40066132e-05	16384	1	-
cutoff_norm_sr88200_r1_lvlmedium_n0p25_f6000	88200	lp	1	0.25	0.2	6000	wetL	5.39769647e-05	0.000280555981	4465.448	5.58979882e-05	16384	1	-
cutoff_norm_sr88200_r0_lvlsmall_n0p25_f8000	88200	lp	0	0.25	0.05	8000	wetL	2.6073156e-06	3.68735482e-06	7999.58496	5.15696422e-06	16384	1	-
cutoff_norm_sr88200_r0_lvlmedium_n0p25_f8000	88200	lp	0	0.25	0.2	8000	wetL	1.04032677e-05	1.4710963e-05	7999.58496	2.05764423e-05	16384	1	-
cutoff_norm_sr88200_r0p5_lvlsmall_n0p25_f8000	88200	lp	0.5	0.25	0.05	8000	wetL	2.59806597e-06	3.67426649e-06	7999.58496	5.14834641e-06	16384	1	-
cutoff_norm_sr88200_r0p5_lvlmedium_n0p25_f8000	88200	lp	0.5	0.25	0.2	8000	wetL	1.03663614e-05	1.46587448e-05	7999.58496	2.0542057e-05	16384	1	-
cutoff_norm_sr88200_r1_lvlsmall_n0p25_f8000	88200	lp	1	0.25	0.05	8000	wetL	9.78364908e-06	5.08844467e-05	5625.54932	1.07481884e-05	16384	1	-
cutoff_norm_sr88200_r1_lvlmedium_n0p25_f8000	88200	lp	1	0.25	0.2	8000	wetL	3.90447448e-05	0.000203069184	5625.54932	4.28925998e-05	16384	1	-
cutoff_norm_sr88200_r0_lvlsmall_n0p25_f10000	88200	lp	0	0.25	0.05	10000	wetL	1.69461835e-06	2.39653385e-06	9999.4812	2.77336515e-06	16384	1	-
cutoff_norm_sr88200_r0_lvlmedium_n0p25_f10000	88200	lp	0	0.25	0.2	10000	wetL	6.76157831e-06	9.56098786e-06	9999.4812	1.10658104e-05	16384	1	-
cutoff_norm_sr88200_r0p5_lvlsmall_n0p25_f10000	88200	lp	0.5	0.25	0.05	10000	wetL	1.68843094e-06	2.38779419e-06	9999.4812	2.74299614e-06	16384	1	-
cutoff_norm_sr88200_r0p5_lvlmedium_n0p25_f10000	88200	lp	0.5	0.25	0.2	10000	wetL	6.73689035e-06	9.5261186e-06	9999.4812	1.09446371e-05	16384	1	-
cutoff_norm_sr88200_r1_lvlsmall_n0p25_f10000	88200	lp	1	0.25	0.05	10000	wetL	7.61483603e-06	3.96265502e-05	6739.89258	7.90894849e-06	16384	1	-
cutoff_norm_sr88200_r1_lvlmedium_n0p25_f10000	88200	lp	1	0.25	0.2	10000	wetL	3.03883316e-05	0.000158135339	6739.89258	3.15616684e-05	16384	1	-
cutoff_norm_sr88200_r0_lvlsmall_n0p25_f12000	88200	lp	0	0.25	0.05	12000	wetL	1.19924097e-06	1.69587923e-06	11999.3774	4.7503559e-07	16384	1	-
cutoff_norm_sr88200_r0_lvlmedium_n0p25_f12000	88200	lp	0	0.25	0.2	12000	wetL	4.78500752e-06	6.76555898e-06	11999.3774	1.89540645e-06	16384	1	-
cutoff_norm_sr88200_r0p5_lvlsmall_n0p25_f12000	88200	lp	0.5	0.25	0.05	12000	wetL	1.19479389e-06	1.68963084e-06	11999.3774	4.53450431e-07	16384	1	-
